"Date","Text","Link","Media URL","Title","Label","Alt text(s)","Comment(s)","Pin board, FB album, or Google category","Post subtype - I.e. story, reel, PDF ..","CTA - For Facebook links or Google"
"2026/06/07 09:00","Here's everything inside the Complete Reclaim Reset Bundle — and what each piece does:

🎓 THE MASTERCLASS — $149
The complete science of men's midlife biology. Six modules. The blueprint for everything.

🧠 THE MIDLIFE MINDSET CODE — $39
30-day evidence-based mental recalibration. Fix the cortisol loop.

🥩 TESTOSTERONE & STAMINA MEAL PLAN — $39
28 days of hormone-optimizing meals, shopping lists, and meal timing.

💪 STRENGTH, DENSITY & LONGEVITY — $39
12-week movement medicine protocol for men 45-55.

😴 THE SLEEP RECOVERY PROTOCOL — $39
21-day sleep architecture rebuild. Fix the foundation.

📋 THE MIDLIFE WELLNESS PLANNER — $19
12-month daily tracking system.

Total value: $324
Bundle price: $249 — Save $75

🔥 rivitalize.gumroad.com/l/nxqlwr

Link in bio.

#ReclaimResetBundle #MensWellnessSystem #MenOver45 #CompleteSystem #MidlifeMen #ReclaimAndRise #MensHealth #AllInOne #MenWhoThrive #BestValueMens #WellnessBundle #MidlifeRecalibration #Save75 #MenWhoInvest #AlexanderWellness","","https://alexanderwellness.github.io/reclaim-and-rise-now/poster-web.jpg","","","","","","Reel",""
"2026/06/09 07:00","This is for every man who has been told his symptoms are just stress.

For the Black man carrying the weight of overperformance and under-recovery.
For the Latino man who was taught that rest is weakness.
For the Asian man who has optimized everything except his health.
For the white man who built the career but lost the vitality.

Midlife hormonal shifts hit every man.

And the biology that drives the solution is the same in all of us.

Testosterone responds to training. To nutrition. To sleep. To cortisol management.

The Masterclass gives you the complete science — no filter, no demographic exception.

Because every man deserves to understand his own biology.

And every man deserves to feel fully operational.

🌍 The Masterclass → $149
rivitalize.gumroad.com/l/masterclass-series

Link in bio.

#MensWellnessForAll #DiverseMen #MenOver45 #BlackMensHealth #InclusiveWellness #ReclaimAndRise #MidlifeMen #AllMen #MensHealth #MenWhoThrive #RepresentationMatters #HealthEquity #MidlifeForAll #EqualWellness #AlexanderWellness","","https://images.pexels.com/photos/1181406/pexels-photo-1181406.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Photo",""
"2026/06/11 07:00","The men who thrive at 70 started protecting their muscle at 50.

After 45 without resistance training:

Year 1-5: Muscle loss accelerates → metabolism slows → fat accumulates
Year 5-10: Bone density decreases → injury risk climbs → energy drops
Year 10+: Insulin resistance sets in → disease risk skyrockets

This is not aging. This is the consequence of not training.

And it's entirely preventable.

Strength, Density & Longevity is a 12-week program built around:

💪 The 5 compound movements with the highest testosterone response
💪 Progressive overload safe for joints over 45
💪 Recovery protocols that match your hormonal profile
💪 Mobility work to maintain function through your 70s

Build the body that carries you for decades.

💪 Strength, Density & Longevity → $39
rivitalize.gumroad.com/l/strength-longevity

Link in bio.

#BuildForDecades #StrengthAfter45 #MenOver45 #LongevityTraining #MuscleIsMedicine #ReclaimAndRise #MidlifeMen #MensHealth #TrainForLongevity #AgingStrong #MenWhoLift #MidlifeFitness #StrengthAndDensity #MenWhoThrive #AlexanderWellness","","https://images.pexels.com/photos/1699159/pexels-photo-1699159.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/06/13 08:00","Six modules. Everything you need to understand your biology after 45.

🎓 MODULE 1: THE HORMONE HIERARCHY
What's happening to testosterone, cortisol, and estrogen after 45 — and the exact interventions that restore the right balance.

🎓 MODULE 2: THE METABOLISM CODE
Why midlife fat accumulation happens even when you're eating clean — and the 3 metabolic switches that reverse it.

🎓 MODULE 3: SLEEP ARCHITECTURE & RECOVERY
How to rebuild deep sleep stages and growth hormone production naturally — without pharmaceuticals.

🎓 MODULE 4: THE GUT-BRAIN-HORMONE AXIS
The gut-testosterone connection that most men and most doctors overlook completely.

🎓 MODULE 5: MOVEMENT AS MEDICINE
The 4 movements every man over 45 must build his training around for strength and longevity.

🎓 MODULE 6: THE RECLAIM MINDSET
The evidence-based mental framework that makes all of this permanently sustainable.

🎓 The Masterclass → $149
rivitalize.gumroad.com/l/masterclass-series

Link in bio.

#MasterclassModules #MensHealthScience #MenOver45 #SixPillarSystem #MidlifeBlueprint #ReclaimAndRise #MidlifeMen #MensHealth #HormoneScience #MenWhoLearn #MidlifeRecalibration #DrLCAlexander #SixModules #AlexanderWellness #FullReset","","https://images.pexels.com/photos/4050302/pexels-photo-4050302.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Photo",""
"2026/06/15 07:00","Your sleep is either restoring your testosterone — or destroying it.

Here's what the 21-Day Sleep Recovery Protocol addresses:

😴 STAGE 3 RESTORATION
Rebuilding the deep sleep stage where testosterone and growth hormone peak. Most men over 45 spend less than 20% of the night here — the protocol doubles it.

😴 THE 3AM WAKE-UP CYCLE
This is cortisol dysregulation, not insomnia. The protocol targets the cortisol pattern driving it.

😴 CIRCADIAN RESYNCHRONIZATION
Light, timing, temperature, and activity protocols that reset your biological clock for consistent deep sleep.

😴 SLEEP-SUPPORTING NUTRITION
Specific nutrients and timing that prime your body for hormonal restoration overnight.

21 days to rebuilt sleep. Every system in your body runs on what happens while you sleep.

😴 The Sleep Recovery Protocol → $39
rivitalize.gumroad.com/l/midlife-sleep-fix

Link in bio.

#SleepRecoveryProtocol #SleepAndTestosterone #MenOver45 #SleepScience #DeepSleep #ReclaimAndRise #MidlifeMen #MensHealth #21DaySleep #RestoredSleep #MenWhoThrive #MidlifeRecalibration #SleepFix #GrowthHormone #AlexanderWellness","","https://images.pexels.com/photos/3771086/pexels-photo-3771086.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/06/17 08:00","28 days of hormone-optimizing meals — here's what each week does:

🥩 WEEK 1: TESTOSTERONE FOUNDATION
Zinc, magnesium, and healthy fat-rich foods that directly fuel testosterone production. Eliminating the 3 biggest hormonal disruptors from your diet.

🥩 WEEK 2: CORTISOL MANAGEMENT
Anti-inflammatory meals, adaptogens, and specific timing protocols that lower cortisol and stop the pregnenolone steal.

🥩 WEEK 3: GUT-HORMONE AXIS
Probiotic and prebiotic foods that clear excess estrogen, reduce gut inflammation, and support testosterone clearance.

🥩 WEEK 4: SUSTAINED PERFORMANCE
Meal timing for peak testosterone release and recovery. Long-term eating habits you'll carry for years.

All included:
→ Full recipes, weekly shopping lists
→ Meal timing guide, supplement protocol
→ Eating-out decision guide

🥩 Testosterone & Stamina Meal Plan → $39
rivitalize.gumroad.com/l/hormone-meal-plan

Link in bio.

#StaminaMealPlan #MensNutrition #MenOver45 #TestosteroneFood #28DayProtocol #ReclaimAndRise #MidlifeMen #MensHealth #HormoneFood #EatForTestosterone #MenWhoThrive #MidlifeNutrition #FoodAsMedicine #MealPlanForMen #AlexanderWellness","","https://images.pexels.com/photos/1640775/pexels-photo-1640775.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Photo",""
"2026/06/19 07:00","The stress hormone is quietly dismantling your testosterone. Here's the exact chemistry:

Step 1: You're under chronic stress — work, family, financial pressure, lack of sleep.

Step 2: Your adrenal glands keep producing cortisol to manage the load.

Step 3: Cortisol and testosterone compete for the same precursor: pregnenolone.

Step 4: Under chronic stress, your body always prioritizes cortisol. Testosterone loses.

Step 5: Low testosterone creates more stress → more cortisol → even less testosterone.

The loop closes.

This is why driven men — the ones with the most to lose — often have the worst hormonal profiles after 45.

The success was part of the cause.

The Cortisol, Burnout & Recovery Protocol is a 6-week system designed to break this loop.

6 weeks. Rebuild your adrenals. Restore your testosterone.

⚡ Cortisol, Burnout & Recovery → $39
rivitalize.gumroad.com/l/burnout-recovery

Link in bio.

#CortisolLoop #TestosteroneScience #MenOver45 #StressAndHormones #CortisolAndTestosterone #ReclaimAndRise #MidlifeMen #MensHealth #AdrenalHealth #HormoneScience #MenWhoThrive #MidlifeRecalibration #BreakTheLoop #BurnoutProtocol #AlexanderWellness","","https://images.pexels.com/photos/3760275/pexels-photo-3760275.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/06/21 09:00","'I was 58 and I thought I was just done. Low energy, terrible sleep, no drive. I assumed it was permanent.'

That was Marcus eight months ago.

Today:
✅ Wakes up with energy before the alarm
✅ Lost 28 pounds
✅ Training 5 days a week with more intensity than his 40s
✅ Business performance at an all-time high
✅ His wife said: 'You're the man I married'

What changed?

He used the Complete Reclaim Reset Bundle. Started with The Masterclass to understand his biology. Ran all the protocols simultaneously. Tracked everything with The Wellness Planner.

'The Masterclass was the breakthrough. I finally understood what was happening in my body — and what to do about it. Everything else clicked from there.'

— Marcus W., 58. Atlanta, GA.

You are not done.

🔥 Start the reset → $249
rivitalize.gumroad.com/l/nxqlwr

Link in bio.

#MensTransformation #RealResults #MenOver50 #ReclaimAndRise #MidlifeWins #MidlifeMen #MensHealth #NeverTooLate #MenWhoThrive #TestosteroneRecovery #MidlifeRecalibration #TransformAt50 #MensWellness #RecoverStrong #AlexanderWellness","","https://alexanderwellness.github.io/reclaim-and-rise-now/poster-web.jpg","","","","","","Photo",""
"2026/06/23 07:00","The 12-Week Strength, Density & Longevity Protocol — what you're actually doing:

💪 PHASE 1 (Weeks 1-4): FOUNDATION
Movement pattern establishment. Joint prep. Baseline strength assessment. Introduction to compound lifts optimized for testosterone response.

💪 PHASE 2 (Weeks 5-8): DEVELOPMENT
Progressive overload. Density training techniques. Metabolic conditioning that builds capacity without spiking cortisol. Recovery optimization.

💪 PHASE 3 (Weeks 9-12): PERFORMANCE
Maximum strength development. Long-term habit installation. Mobility integration. Final performance benchmarks.

What you'll need:
→ Bodyweight or minimal equipment (bands, dumbbells)
→ OR access to a basic gym

What you'll build:
→ Real, visible muscle density
→ Strength that translates to daily performance
→ A body built to last decades

💪 Strength, Density & Longevity → $39
rivitalize.gumroad.com/l/strength-longevity

Link in bio.

#12WeekProtocol #StrengthAndDensity #MenOver45 #MuscleBuilding #LongevityTraining #ReclaimAndRise #MidlifeMen #MensHealth #StrengthProtocol #AgingStrong #MenWhoLift #MidlifeFitness #ProgressiveOverload #MenWhoThrive #AlexanderWellness","","https://images.pexels.com/photos/2294354/pexels-photo-2294354.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/06/25 08:00","Everything in the Complete Reclaim Reset Bundle — and why each piece matters:

🎓 THE MASTERCLASS ($149)
Start here. This is the 'why' behind everything. Without this, you're guessing.

🧠 THE MIDLIFE MINDSET CODE ($39)
The cortisol fix. 30 days that break the stress-hormone loop suppressing your testosterone.

🥩 TESTOSTERONE & STAMINA MEAL PLAN ($39)
The nutrition foundation. 28 days of hormone-supporting meals — no guesswork.

💪 STRENGTH, DENSITY & LONGEVITY ($39)
The physical rebuild. 12 weeks of movement medicine designed for men 45-55.

😴 THE SLEEP RECOVERY PROTOCOL ($39)
The missing piece. 21 days to rebuilt sleep and restored nightly hormone production.

📋 THE MIDLIFE WELLNESS PLANNER ($19)
The accountability system. 12 months of daily tracking.

Bundle: $249. Save $75.

🔥 rivitalize.gumroad.com/l/nxqlwr

Link in bio.

#CompleteReclaimBundle #MensWellnessSystem #MenOver45 #SevenPrograms #MidlifeReset #ReclaimAndRise #MidlifeMen #MensHealth #AllInOne #MenWhoThrive #BestValueMens #MidlifeRecalibration #MenWhoInvest #SystemBeatsMotivation #AlexanderWellness","","https://alexanderwellness.github.io/reclaim-and-rise-now/poster-web.jpg","","","","","","Photo",""
"2026/06/27 09:00","The man who changes his thinking first changes his biology fastest.

That's not philosophy. That's endocrinology.

The prefrontal cortex directly regulates the HPA axis — the hormonal system that controls cortisol and testosterone.

What you think shapes what your body produces.

This is why two men with identical diets and training programs can have dramatically different hormone profiles.

The internal environment matters as much as the external inputs.

The Midlife Mindset Code is 30 days of neuroscience-based mental recalibration:

🧠 Identify the cortisol-elevating patterns
🧠 Break the hormonal feedback loop
🧠 Build the mental identity of high performance
🧠 Make the new operating system permanent

The physical results start when the mental work begins.

🧠 The Midlife Mindset Code → $39
rivitalize.gumroad.com/l/mindset-reset

Link in bio.

#MindsetCode #MindsetAndBiology #MenOver45 #NeuroscienceMindset #HPAAxis #ReclaimAndRise #MidlifeMen #MensHealth #MindsetFirst #MentalRecalibration #MenWhoThrive #MidlifeRecalibration #MindBodyHormones #ChangeYourMind #AlexanderWellness","","https://images.pexels.com/photos/3756166/pexels-photo-3756166.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/06/29 07:00","21 days to rebuilt sleep. Here's why it's the highest-leverage protocol in the entire system.

Every other protocol you run — the Masterclass, the meal plan, the strength program — produces results that happen while you sleep.

Growth hormone: produced exclusively during deep sleep.
Testosterone: peaks during REM.
Muscle repair: happens during slow-wave sleep.
Cortisol regulation: set by sleep quality the night before.
Focus and memory: sleep-dependent.

If your sleep architecture is broken, every other intervention is working at half effectiveness.

The Sleep Recovery Protocol fixes the foundation.

21 days to:
→ Rebuilt deep sleep stages
→ Eliminated 3am wake-up cycles
→ Naturally increased growth hormone
→ Restored testosterone production timeline
→ Waking up actually recovered

Fix the foundation first.

😴 The Sleep Recovery Protocol → $39
rivitalize.gumroad.com/l/midlife-sleep-fix

Link in bio.

#SleepFirst #SleepRecovery #MenOver45 #SleepAndTestosterone #MidlifeSleep #ReclaimAndRise #MidlifeMen #MensHealth #21DaySleepReset #DeepSleepProtocol #MenWhoThrive #MidlifeRecalibration #SleepAsFoundation #FixYourSleep #AlexanderWellness","","https://images.pexels.com/photos/3771093/pexels-photo-3771093.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Photo",""
"2026/07/01 07:00","'Three weeks in, my wife noticed before I did.'

— Jerome, 51. Houston, TX.

What happened in Jerome's 28 days on the Testosterone & Stamina Meal Plan:

Week 1: Less afternoon energy crash. Better sleep. Reduced bloating.

Week 2: Morning drive returning. Mental clarity improving. Gym performance measurably up.

Week 3: His wife noticed. Body composition visibly changing. Energy sustained through the entire day.

Week 4: 'I feel like myself again. Actually myself — like 10 years ago.'

Jerome's result isn't unusual. This is what happens when you eat for your hormones instead of against them.

The Testosterone & Stamina Meal Plan does the work. You follow the protocol.

🥩 28 days. Real food. Real testosterone. $39.
rivitalize.gumroad.com/l/hormone-meal-plan

Link in bio.

#StaminaMealPlanResults #TestosteroneResults #MenOver45 #RealResults #MealPlanWorks #ReclaimAndRise #MidlifeMen #MensHealth #28DayResults #HormoneFood #MenWhoThrive #MidlifeNutrition #EatForHormones #FoodTransformation #AlexanderWellness","","https://images.pexels.com/photos/1279330/pexels-photo-1279330.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
"2026/07/03 08:00","If you only invest in one thing for your health this year — make it The Masterclass.

Not because it's the most expensive.

Because it's the most important.

Every protocol you run — the meal plan, the sleep reset, the strength program — works better when you understand WHY you're doing it.

The Masterclass gives you that foundation.

After 6 modules, you will know:
→ Exactly why your testosterone is declining — and what reverses it
→ The metabolic shifts causing midlife fat gain — and the exact interventions
→ How to rebuild sleep for maximum hormone restoration
→ The gut-hormone connection most doctors have never explained
→ The training protocol built for your biology after 45
→ The mindset system that makes everything sustainable

This is the knowledge that changes your results.

🎓 The Masterclass → $149
rivitalize.gumroad.com/l/masterclass-series

Link in bio.

#MasterclassCTA #MensHealthKnowledge #MenOver45 #InvestInYourself #MidlifeBlueprint #ReclaimAndRise #MidlifeMen #MensHealth #KnowledgeIsPower #SixPillar #MenWhoLearn #MidlifeRecalibration #UnderstandYourBiology #DrLCAlexander #AlexanderWellness","","https://images.pexels.com/photos/3778786/pexels-photo-3778786.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Photo",""
"2026/07/05 09:00","Men aren't designed to struggle alone.

But that's exactly what most men over 45 are doing.

Struggling privately. Accepting decline quietly. Telling themselves this is just how it is.

Reclaim & Rise is thousands of men who said no to that narrative.

Black men. Latino men. Asian men. White men.
Men in their mid-40s. Men in their early 60s.
Men who built careers. Men who built families.
Men who refuse to let their health be the thing that didn't get built.

These men are trading what's actually working. Holding each other accountable. Celebrating the wins that no one else in their life understands.

You don't have to figure this out alone.

And you shouldn't.

🤝 Join the Reclaim community → $249
rivitalize.gumroad.com/l/nxqlwr

Or start free:
rivitalize.gumroad.com/l/energy-challenge

Link in bio.

#MensCommunity #ReclaimBrotherhood #MenOver45 #MensSupportNetwork #DiverseMen #ReclaimAndRise #MidlifeMen #MensHealth #NotAlone #MenWhoThrive #MidlifeRecalibration #StrongerTogether #MenSupport #TogetherWeReclaim #AlexanderWellness","","https://images.pexels.com/photos/3775547/pexels-photo-3775547.jpeg?auto=compress&cs=tinysrgb&w=1080&h=1080&dpr=1","","","","","","Reel",""
